Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
4505,Vertex Media,Email,Women 25-34,30 days,Instagram,0.0646,$799.17,4.59,Houston,English,674,5129,4,Tech Enthusiasts,15/02/2023
4506,Crestline Brands,Email,Women 35-44,45 days,Google Ads,0.0822,"$11,578.23",5.05,Miami,German,714,6133,9,Health & Fitness,15/02/2023
4507,TechCorp,Influencer,Men 18-24,30 days,Website,0.0524,"$4,217.26",5,Houston,English,539,4513,6,Health & Fitness,15/02/2023
4508,Peak Fitness Co,Social Media,All Ages,15 days,Google Ads,0.0538,"$6,209.48",4.19,Los Angeles,Mandarin,227,5243,4,Outdoor Adventurers,15/02/2023
4509,Crestline Brands,Search,Women 18-24,15 days,Google Ads,0.069,"$3,417.64",5.34,New York,Mandarin,750,4979,2,Fashionistas,15/02/2023
4510,Crestline Brands,Search,Men 35-44,15 days,Email,0.0761,"$7,626.23",4.43,Chicago,English,860,4867,10,Foodies,15/02/2023
4511,Crestline Brands,Email,All Ages,45 days,Email,0.0645,"$18,458.96",4.34,Houston,Spanish,342,6393,8,Foodies,16/02/2023
4512,TechCorp,Social Media,Women 25-34,15 days,Google Ads,0.0738,"$2,835.17",5.03,New York,Mandarin,540,6147,6,Tech Enthusiasts,16/02/2023
4513,TechCorp,Influencer,Men 18-24,15 days,Instagram,0.0551,"$4,093.66",5.84,Miami,Spanish,693,5386,6,Fashionistas,16/02/2023
4514,Bright Retail,Display,All Ages,30 days,YouTube,0.0618,"$19,810.24",3.99,Los Angeles,English,798,4775,1,Outdoor Adventurers,16/02/2023
4515,Alpha Innovations,Email,Men 35-44,15 days,Website,0.0523,"$14,470.09",4.9,Miami,English,880,5623,1,Fashionistas,16/02/2023
4516,Peak Fitness Co,Email,Men 35-44,30 days,Website,0.1001,"$10,663.23",5,New York,Mandarin,674,5344,6,Outdoor Adventurers,16/02/2023
4517,Crestline Brands,Influencer,Men 35-44,15 days,Instagram,0.0455,"$11,568.59",5.72,Houston,Spanish,300,5263,7,Foodies,16/02/2023
4518,NovaWorks,Search,Women 35-44,60 days,Email,0.0526,"$2,068.37",5.68,Houston,English,336,5102,8,Health & Fitness,16/02/2023
4519,Crestline Brands,Search,Women 18-24,15 days,Instagram,0.0852,"$17,812.90",4.83,Houston,English,506,5279,4,Foodies,17/02/2023
4520,Peak Fitness Co,Display,All Ages,60 days,YouTube,0.0695,"$14,327.42",5.96,Los Angeles,Mandarin,355,6050,5,Fashionistas,17/02/2023
4521,Vertex Media,Email,Men 25-34,60 days,Email,0.0654,"$5,445.87",4.92,Miami,Spanish,337,4794,10,Fashionistas,17/02/2023
4522,Alpha Innovations,Influencer,Women 18-24,15 days,YouTube,0.0749,"$4,045.79",4.85,Houston,Spanish,777,6273,4,Tech Enthusiasts,17/02/2023
4523,Alpha Innovations,Social Media,All Ages,15 days,Website,0.0473,"$2,162.39",4.69,New York,French,503,4971,3,Tech Enthusiasts,17/02/2023
4524,Bright Retail,Display,Men 18-24,30 days,Website,0.0685,"$2,385.60",4.69,Houston,Spanish,717,4953,9,Tech Enthusiasts,17/02/2023
4525,NovaWorks,Influencer,Women 18-24,45 days,YouTube,0.0921,"$1,449.87",4.86,New York,German,899,5553,1,Health & Fitness,17/02/2023
4526,NovaWorks,Email,All Ages,45 days,Instagram,0.0783,"$16,551.11",5.52,Los Angeles,French,329,5118,9,Tech Enthusiasts,17/02/2023
4527,Bright Retail,Email,Men 35-44,45 days,YouTube,0.0794,"$18,743.47",4.16,Miami,Spanish,345,5569,1,Foodies,17/02/2023
4528,Crestline Brands,Search,Men 35-44,60 days,YouTube,0.0608,"$12,470.19",4.79,Chicago,Mandarin,611,6363,3,Outdoor Adventurers,17/02/2023
4529,Bright Retail,Email,All Ages,15 days,Instagram,0.0627,"$15,859.08",4.71,Houston,Mandarin,350,4532,9,Health & Fitness,17/02/2023
4530,Peak Fitness Co,Display,Women 35-44,30 days,Email,0.0783,"$2,694.27",5.42,Houston,French,379,6416,5,Fashionistas,18/02/2023
4531,Bright Retail,Search,Men 25-34,60 days,YouTube,0.0624,"$11,770.85",4.41,Houston,English,389,4890,2,Fashionistas,18/02/2023
4532,TechCorp,Display,Women 25-34,15 days,YouTube,0.0701,"$18,959.59",4.77,Houston,French,600,5473,8,Tech Enthusiasts,18/02/2023
4533,NovaWorks,Social Media,All Ages,45 days,Email,0.0329,"$11,511.24",4.36,Chicago,Spanish,779,4932,1,Health & Fitness,18/02/2023
4534,Crestline Brands,Influencer,Women 35-44,60 days,Google Ads,0.0779,"$9,972.72",5.44,Miami,English,212,6345,6,Health & Fitness,18/02/2023
4535,Alpha Innovations,Display,Men 25-34,15 days,Website,0.0729,"$7,041.18",5.24,New York,English,811,5890,3,Fashionistas,18/02/2023
4536,Vertex Media,Influencer,Women 25-34,45 days,Website,0.072,"$6,926.18",5.52,New York,German,547,5246,7,Foodies,18/02/2023
4537,NovaWorks,Influencer,All Ages,15 days,Email,0.0573,"$7,248.73",5.27,New York,English,624,6414,8,Health & Fitness,18/02/2023
4538,Peak Fitness Co,Influencer,Women 35-44,30 days,Instagram,0.0769,"$3,561.39",4.58,Chicago,Mandarin,601,5438,5,Outdoor Adventurers,18/02/2023
4539,Vertex Media,Search,Women 18-24,15 days,Instagram,0.0869,"$17,762.42",5.49,New York,Spanish,520,6410,7,Foodies,19/02/2023
4540,NovaWorks,Search,All Ages,45 days,Website,0.0495,"$11,544.98",4.69,Miami,English,831,6367,10,Health & Fitness,19/02/2023
4541,Bright Retail,Search,All Ages,30 days,YouTube,0.0376,"$9,080.04",5.73,Los Angeles,English,396,5585,9,Foodies,19/02/2023
4542,Peak Fitness Co,Social Media,All Ages,30 days,Email,0.0812,"$1,523.68",5.29,Chicago,Mandarin,281,5249,1,Foodies,19/02/2023
4543,Crestline Brands,Display,Women 35-44,30 days,Google Ads,0.0523,"$12,744.70",5.15,Chicago,Mandarin,804,4893,4,Health & Fitness,19/02/2023
4544,Crestline Brands,Display,Women 35-44,60 days,Email,0.0559,"$13,119.16",5.33,Los Angeles,French,643,6161,2,Outdoor Adventurers,20/02/2023
4545,Crestline Brands,Display,Women 25-34,30 days,Email,0.0572,"$16,295.31",4.99,New York,English,816,4895,10,Tech Enthusiasts,20/02/2023
4546,NovaWorks,Influencer,All Ages,60 days,Instagram,0.1107,"$2,191.09",5.83,Los Angeles,English,453,4899,5,Tech Enthusiasts,20/02/2023
4547,Vertex Media,Social Media,Women 25-34,15 days,Email,0.0445,"$18,157.18",5.93,Miami,French,570,5364,5,Fashionistas,20/02/2023
4548,TechCorp,Influencer,Women 25-34,30 days,YouTube,0.0914,"$12,318.58",4.84,Chicago,French,816,4821,5,Health & Fitness,20/02/2023
4549,Bright Retail,Social Media,All Ages,30 days,Website,0.0679,"$11,265.91",4.17,Houston,German,387,5530,9,Fashionistas,20/02/2023
4550,Crestline Brands,Social Media,Men 35-44,30 days,Email,0.0665,"$2,032.88",5,Houston,Mandarin,313,5056,2,Health & Fitness,20/02/2023
4551,NovaWorks,Influencer,Men 35-44,45 days,Instagram,0.0693,"$8,734.57",4.95,Houston,English,373,4712,1,Outdoor Adventurers,20/02/2023
4552,Peak Fitness Co,Search,All Ages,30 days,YouTube,0.0703,"$5,919.82",5.78,Chicago,Spanish,350,6175,2,Foodies,20/02/2023
4553,Vertex Media,Social Media,Men 35-44,60 days,Website,0.0467,"$19,940.76",4.24,Houston,Mandarin,861,4708,5,Tech Enthusiasts,20/02/2023
4554,TechCorp,Social Media,Men 18-24,30 days,YouTube,0.091,"$19,560.24",5.12,New York,German,414,5369,2,Health & Fitness,20/02/2023
4555,TechCorp,Search,Women 35-44,45 days,Google Ads,0.0793,"$13,418.74",5.52,Chicago,Spanish,732,6152,2,Tech Enthusiasts,20/02/2023
4556,Bright Retail,Search,Men 18-24,15 days,Instagram,0.0908,"$18,443.98",5.22,New York,Mandarin,503,6433,2,Health & Fitness,21/02/2023
4557,TechCorp,Social Media,Men 25-34,45 days,Email,0.0667,$686.28,5.32,Houston,Spanish,571,4940,8,Outdoor Adventurers,21/02/2023
4558,Bright Retail,Search,All Ages,60 days,Website,0.0812,"$18,399.88",5.6,Los Angeles,English,383,6492,10,Health & Fitness,21/02/2023
4559,NovaWorks,Social Media,Men 35-44,15 days,YouTube,0.0986,"$6,311.83",3.97,Los Angeles,Spanish,837,5410,4,Fashionistas,21/02/2023
4560,Bright Retail,Email,Women 25-34,45 days,Website,0.062,"$19,091.44",4.97,Miami,French,703,5306,1,Tech Enthusiasts,21/02/2023
4561,Alpha Innovations,Social Media,Men 25-34,30 days,YouTube,0.1018,"$11,271.30",4.6,Houston,Spanish,515,4590,9,Foodies,21/02/2023
4562,Vertex Media,Display,Men 35-44,30 days,Website,0.0853,"$7,359.55",5.05,New York,Mandarin,222,6227,3,Tech Enthusiasts,21/02/2023
4563,Crestline Brands,Social Media,All Ages,60 days,Website,0.0724,"$8,024.08",5.16,Miami,German,235,4814,7,Foodies,21/02/2023
4564,Alpha Innovations,Search,Men 35-44,15 days,Google Ads,0.0537,"$14,363.26",4.75,Los Angeles,Mandarin,684,6225,10,Foodies,21/02/2023
4565,Bright Retail,Display,All Ages,45 days,Instagram,0.0654,"$4,866.68",5.21,Chicago,German,234,6247,8,Outdoor Adventurers,22/02/2023
4566,NovaWorks,Display,Women 25-34,45 days,Google Ads,0.0725,"$12,776.23",5.07,Chicago,English,372,5827,2,Tech Enthusiasts,22/02/2023
4567,Bright Retail,Social Media,Men 35-44,60 days,Instagram,0.0479,"$11,722.80",4.23,Houston,French,250,5820,9,Outdoor Adventurers,22/02/2023
4568,Peak Fitness Co,Influencer,Women 18-24,60 days,Website,0.0649,"$3,008.39",4.69,New York,English,439,4551,8,Outdoor Adventurers,22/02/2023
4569,Bright Retail,Search,All Ages,45 days,Email,0.0434,"$10,217.75",4.99,Houston,Spanish,606,4797,9,Tech Enthusiasts,22/02/2023
4570,Peak Fitness Co,Display,Women 18-24,15 days,Email,0.0601,"$18,588.60",4.84,Chicago,Mandarin,397,4821,8,Health & Fitness,22/02/2023
4571,NovaWorks,Influencer,Women 18-24,30 days,YouTube,0.0567,"$2,633.20",5.73,Houston,Mandarin,261,5532,5,Foodies,22/02/2023
4572,Vertex Media,Display,All Ages,15 days,Google Ads,0.0534,"$14,275.71",4.33,Houston,Spanish,243,5961,2,Outdoor Adventurers,22/02/2023
4573,Bright Retail,Display,Women 18-24,60 days,Email,0.0623,"$3,919.93",5.2,New York,Spanish,235,5596,3,Fashionistas,22/02/2023
4574,TechCorp,Display,Men 25-34,45 days,Instagram,0.1031,"$11,941.32",5.5,Los Angeles,English,783,6379,,Outdoor Adventurers,22/02/2023
4575,Vertex Media,Social Media,Women 35-44,15 days,Email,0.0709,"$7,650.27",5.3,New York,English,669,5317,2,Outdoor Adventurers,23/02/2023
4576,Vertex Media,Social Media,Men 18-24,15 days,Google Ads,0.0777,"$14,608.49",4.84,Chicago,German,587,5552,9,Tech Enthusiasts,23/02/2023
4577,Bright Retail,Influencer,Men 18-24,15 days,Website,0.0771,"$18,170.56",5.44,Miami,Mandarin,715,5157,4,Fashionistas,23/02/2023
4578,TechCorp,Influencer,Women 18-24,60 days,Website,0.0878,"$10,437.63",4.89,Chicago,English,613,6478,2,Foodies,23/02/2023
4579,Bright Retail,Search,Women 18-24,60 days,YouTube,0.0789,"$1,160.29",5.18,New York,German,446,4710,2,Tech Enthusiasts,23/02/2023
4580,NovaWorks,Email,Women 25-34,30 days,Website,0.0859,"$2,414.82",5.07,Los Angeles,German,597,5571,4,Health & Fitness,23/02/2023
4581,Alpha Innovations,Display,Women 35-44,30 days,Email,0.041,"$3,092.84",5.39,Chicago,German,818,5879,7,Health & Fitness,23/02/2023
4582,Alpha Innovations,Social Media,All Ages,15 days,Instagram,0.106,"$8,508.16",4.96,New York,Mandarin,566,6413,2,Fashionistas,23/02/2023
4583,TechCorp,Display,Women 35-44,15 days,YouTube,0.0729,"$13,846.94",4.18,New York,German,692,6366,7,Outdoor Adventurers,24/02/2023
4584,NovaWorks,Influencer,Men 35-44,30 days,Website,0.0472,"$14,798.05",5.18,Chicago,French,893,4728,10,Outdoor Adventurers,24/02/2023
4585,TechCorp,Search,Women 18-24,15 days,YouTube,0.0274,"$9,044.41",4.19,New York,German,628,5260,7,Health & Fitness,24/02/2023
4586,TechCorp,Influencer,Women 35-44,45 days,Email,0.0597,"$7,375.92",4.44,Los Angeles,French,681,6275,1,Tech Enthusiasts,24/02/2023
4587,Bright Retail,Email,Women 35-44,30 days,Instagram,0.08,"$18,249.54",4.87,Los Angeles,French,592,6470,6,Foodies,24/02/2023
4588,Vertex Media,Email,Women 35-44,15 days,Google Ads,0.0654,"$9,516.53",5.48,New York,French,455,5359,9,Foodies,24/02/2023
4589,TechCorp,Social Media,Men 25-34,15 days,Email,0.0727,"$3,754.16",4.66,Los Angeles,German,856,5236,3,Foodies,24/02/2023
4590,Alpha Innovations,Influencer,Women 18-24,45 days,YouTube,0.0593,$913.58,4.79,Miami,Spanish,246,5253,10,Fashionistas,24/02/2023
4591,Peak Fitness Co,Influencer,Women 18-24,30 days,Google Ads,0.0808,"$4,255.79",4.08,New York,Mandarin,881,5369,,Tech Enthusiasts,24/02/2023
4592,Peak Fitness Co,Search,All Ages,30 days,Website,0.0772,"$1,634.09",6.41,New York,Mandarin,762,4701,4,Outdoor Adventurers,24/02/2023
4593,Crestline Brands,Display,Men 25-34,30 days,Instagram,0.0636,"$8,299.16",4.89,Los Angeles,English,524,4831,4,Foodies,24/02/2023
4594,NovaWorks,Search,Men 25-34,45 days,Google Ads,0.0914,"$1,061.96",4.29,Los Angeles,Mandarin,375,4626,3,Tech Enthusiasts,24/02/2023
4595,Vertex Media,Social Media,Men 25-34,30 days,YouTube,0.0883,"$14,648.22",5.32,Chicago,Mandarin,445,5702,9,Fashionistas,24/02/2023
4596,Bright Retail,Email,Women 35-44,15 days,Website,0.0755,"$11,475.38",5.5,Los Angeles,Spanish,298,6397,7,Tech Enthusiasts,24/02/2023
4597,TechCorp,Display,All Ages,30 days,Website,0.0888,"$18,021.74",4.85,Chicago,German,883,6313,10,Tech Enthusiasts,24/02/2023
4598,Bright Retail,Email,Men 25-34,45 days,Email,0.0622,"$3,240.51",5.58,Houston,French,653,6464,1,Tech Enthusiasts,24/02/2023
4599,TechCorp,Email,Men 18-24,45 days,YouTube,0.0781,"$3,145.17",5.18,Miami,German,485,5328,10,Foodies,25/02/2023
4600,Bright Retail,Social Media,Women 18-24,15 days,Email,0.0945,"$6,845.96",4.23,New York,French,216,4564,7,Fashionistas,25/02/2023
4601,TechCorp,Influencer,Women 18-24,15 days,Google Ads,0.0606,"$13,749.30",4.88,Miami,French,598,6090,2,Foodies,25/02/2023
4602,NovaWorks,Search,Men 18-24,30 days,Google Ads,0.073,"$7,988.94",5.31,New York,French,534,4694,4,Fashionistas,25/02/2023
4603,NovaWorks,Influencer,All Ages,15 days,Google Ads,0.0896,"$19,329.06",5.29,Houston,German,863,6343,6,Tech Enthusiasts,25/02/2023
4604,Bright Retail,Search,Women 25-34,60 days,YouTube,0.0854,"$9,273.76",5.82,Chicago,French,561,4543,4,Foodies,25/02/2023
4605,Bright Retail,Influencer,Men 35-44,15 days,YouTube,0.0657,"$11,063.09",4.31,Houston,French,728,4739,8,Fashionistas,25/02/2023
4606,TechCorp,Influencer,All Ages,60 days,Website,0.0775,"$9,458.86",4.87,Chicago,German,649,5578,2,Outdoor Adventurers,25/02/2023
4607,NovaWorks,Social Media,Men 35-44,15 days,Instagram,0.0773,"$11,339.42",4.02,Houston,German,561,6004,10,Health & Fitness,25/02/2023
4608,Crestline Brands,Display,Men 18-24,30 days,Email,0.0694,"$12,094.47",4.98,Houston,Mandarin,733,4711,2,Health & Fitness,25/02/2023
4609,Vertex Media,Email,All Ages,45 days,Instagram,0.1059,"$13,886.05",4.77,Chicago,French,763,6152,7,Fashionistas,25/02/2023
4610,Alpha Innovations,Social Media,Women 35-44,60 days,YouTube,0.0708,"$1,750.95",4.98,Miami,Mandarin,883,4858,2,Health & Fitness,25/02/2023
4611,Alpha Innovations,Search,Women 18-24,15 days,Instagram,0.0681,"$13,678.66",4.15,New York,Mandarin,753,4880,5,Foodies,25/02/2023
4612,Alpha Innovations,Search,All Ages,30 days,Google Ads,0.0653,"$11,302.89",5.27,Houston,Mandarin,296,6346,3,Tech Enthusiasts,26/02/2023
4613,Alpha Innovations,Display,Men 25-34,30 days,YouTube,0.0857,"$9,777.47",5.19,Chicago,English,811,5079,6,Outdoor Adventurers,26/02/2023
4614,TechCorp,Search,Men 18-24,45 days,Google Ads,0.0636,"$18,473.72",5.92,Chicago,Spanish,446,5572,2,Foodies,26/02/2023
4615,Peak Fitness Co,Search,Men 25-34,30 days,Instagram,0.077,"$1,809.85",5.28,Houston,French,722,5712,7,Health & Fitness,26/02/2023
4616,Crestline Brands,Display,All Ages,15 days,YouTube,0.0912,"$18,206.62",5.81,Chicago,English,278,4741,4,Fashionistas,26/02/2023
4617,TechCorp,Influencer,Women 25-34,30 days,YouTube,0.0837,"$17,230.99",4.68,Los Angeles,English,605,4671,3,Health & Fitness,26/02/2023
4618,Crestline Brands,Influencer,Men 18-24,45 days,Instagram,0.0813,"$1,034.30",5.47,Los Angeles,Mandarin,394,5168,9,Foodies,26/02/2023
4619,Peak Fitness Co,Display,All Ages,15 days,Google Ads,0.0372,"$1,947.41",4.57,Los Angeles,French,780,5126,9,Tech Enthusiasts,26/02/2023
4620,Bright Retail,Social Media,Men 25-34,30 days,Google Ads,0.1007,"$13,923.20",5.61,Houston,French,392,6220,10,Foodies,26/02/2023
4621,NovaWorks,Search,Men 25-34,15 days,YouTube,0.0533,"$2,262.26",4.38,Houston,Spanish,607,6399,10,Health & Fitness,26/02/2023
4622,Alpha Innovations,Search,Men 25-34,45 days,Google Ads,0.0945,"$9,688.95",4.87,Houston,English,604,5090,2,Fashionistas,26/02/2023
4623,Vertex Media,Display,All Ages,15 days,Email,0.0704,"$9,078.20",5,Los Angeles,English,700,4653,4,Foodies,27/02/2023
4624,NovaWorks,Social Media,Women 25-34,30 days,Email,0.0658,"$11,723.50",4.94,Los Angeles,French,510,5550,6,Fashionistas,27/02/2023
4625,NovaWorks,Email,Men 25-34,30 days,Instagram,0.0664,"$9,712.24",5.14,Chicago,Spanish,796,6369,3,Tech Enthusiasts,27/02/2023
4626,NovaWorks,Display,All Ages,15 days,Website,0.1015,"$4,410.03",4.76,Chicago,Spanish,455,5464,10,Health & Fitness,27/02/2023
4627,Alpha Innovations,Social Media,Women 35-44,60 days,YouTube,0.0751,"$4,499.66",4.65,Chicago,French,655,4883,4,Fashionistas,27/02/2023
4628,Bright Retail,Email,Men 35-44,45 days,Email,0.0629,"$9,159.24",5.25,Los Angeles,Mandarin,631,6115,10,Fashionistas,27/02/2023
4629,TechCorp,Search,All Ages,60 days,YouTube,0.0526,"$16,302.77",5.97,Los Angeles,Mandarin,824,5802,7,Outdoor Adventurers,27/02/2023
4630,Vertex Media,Social Media,Men 35-44,60 days,Email,0.049,"$6,363.23",6.21,Houston,German,449,5346,4,Fashionistas,27/02/2023
4631,Crestline Brands,Email,Men 25-34,60 days,Email,0.0928,"$13,407.32",5.67,New York,German,532,5757,6,Tech Enthusiasts,27/02/2023
4632,NovaWorks,Social Media,All Ages,30 days,Website,0.0699,"$6,646.81",4.52,Los Angeles,English,585,5501,10,Fashionistas,27/02/2023
4633,NovaWorks,Display,Women 35-44,45 days,Website,0.0888,"$1,331.13",4.48,Los Angeles,German,482,5291,3,Outdoor Adventurers,27/02/2023
4634,NovaWorks,Search,Women 35-44,45 days,Google Ads,0.0968,$725.50,4.7,New York,English,312,4733,6,Outdoor Adventurers,28/02/2023
4635,Bright Retail,Social Media,All Ages,45 days,Google Ads,0.0646,"$16,843.24",5.03,Miami,German,812,5114,3,Tech Enthusiasts,28/02/2023
4636,Vertex Media,Social Media,Women 18-24,45 days,Website,0.0636,"$17,613.65",4.6,Chicago,German,248,5857,6,Foodies,28/02/2023
4637,Bright Retail,Search,Men 25-34,45 days,YouTube,0.0753,"$14,971.17",5.25,Los Angeles,English,359,5538,1,Health & Fitness,28/02/2023
4638,Alpha Innovations,Search,Men 35-44,60 days,Website,0.0767,"$8,074.92",3.82,Chicago,French,640,6395,8,Fashionistas,28/02/2023
4639,Peak Fitness Co,Search,Men 35-44,30 days,Instagram,0.0806,"$17,429.92",4.36,Miami,Mandarin,483,4857,8,Health & Fitness,28/02/2023
4640,NovaWorks,Email,Women 35-44,60 days,Website,0.0772,"$10,868.04",4.03,Miami,Mandarin,768,5690,1,Tech Enthusiasts,01/03/2023
4641,NovaWorks,Influencer,All Ages,30 days,YouTube,0.0538,$628.22,5.58,Chicago,Spanish,604,4586,10,Outdoor Adventurers,01/03/2023
4642,Crestline Brands,Display,Women 18-24,15 days,YouTube,0.0734,"$8,041.65",5.83,Los Angeles,Mandarin,739,4770,2,Outdoor Adventurers,01/03/2023
4643,Peak Fitness Co,Search,Women 18-24,15 days,Google Ads,0.0701,"$15,232.41",5.24,Miami,German,885,5246,1,Outdoor Adventurers,01/03/2023
4644,Alpha Innovations,Social Media,Women 35-44,45 days,YouTube,0.0738,"$10,701.49",4.97,New York,Spanish,236,5545,9,Outdoor Adventurers,01/03/2023
4645,Peak Fitness Co,Search,Men 35-44,30 days,Email,0.0697,"$18,092.14",6.18,Miami,German,396,5886,3,Foodies,01/03/2023
4646,TechCorp,Influencer,Women 18-24,45 days,Email,0.0703,"$18,124.17",4.64,Houston,Spanish,493,5449,6,Outdoor Adventurers,01/03/2023
4647,Crestline Brands,Display,Men 25-34,45 days,Instagram,0.0627,"$9,811.67",4.68,Chicago,German,511,5803,3,Foodies,01/03/2023
4648,Crestline Brands,Display,All Ages,15 days,Website,0.0757,"$11,177.41",4.31,New York,English,644,5602,6,Health & Fitness,01/03/2023
4649,Peak Fitness Co,Display,Women 25-34,60 days,Email,0.06,"$1,956.69",4.23,Chicago,Spanish,597,4884,6,Fashionistas,01/03/2023
4650,Alpha Innovations,Email,Men 18-24,45 days,Email,0.0886,"$11,903.70",4.51,Miami,English,878,4708,8,Foodies,01/03/2023
4651,Bright Retail,Influencer,Men 35-44,30 days,Email,0.0777,"$11,407.95",4.78,Miami,Mandarin,346,5216,4,Tech Enthusiasts,01/03/2023
4652,Alpha Innovations,Email,Men 25-34,45 days,Google Ads,0.0939,"$10,215.75",4.9,New York,Mandarin,495,5921,6,Outdoor Adventurers,02/03/2023
4653,Bright Retail,Influencer,Women 18-24,15 days,Email,0.0572,"$19,190.61",3.95,Chicago,French,392,4749,3,Tech Enthusiasts,02/03/2023
4654,Peak Fitness Co,Social Media,All Ages,15 days,Email,0.073,"$16,157.98",4.31,Miami,French,521,4632,8,Fashionistas,02/03/2023
4655,TechCorp,Display,Women 18-24,15 days,YouTube,0.0355,"$19,799.82",5.06,Houston,Mandarin,522,5314,5,Outdoor Adventurers,02/03/2023
4656,Peak Fitness Co,Display,All Ages,60 days,Email,0.0584,"$1,377.89",4.7,Chicago,English,238,5477,8,Tech Enthusiasts,02/03/2023
4657,Bright Retail,Influencer,Men 35-44,45 days,Email,0.0998,"$4,162.53",5.84,Houston,German,543,4907,2,Fashionistas,02/03/2023
4658,Bright Retail,Social Media,Men 25-34,30 days,Email,0.0616,"$8,086.09",5.21,Miami,German,637,6228,8,Health & Fitness,02/03/2023
4659,Bright Retail,Email,All Ages,30 days,Email,0.0689,"$6,924.27",4.47,Houston,German,304,5086,9,Health & Fitness,02/03/2023
4660,Bright Retail,Email,Women 18-24,15 days,Instagram,0.0774,"$10,319.71",5.58,Miami,French,454,6238,10,Tech Enthusiasts,03/03/2023
4661,Crestline Brands,Social Media,Men 18-24,30 days,YouTube,0.0774,"$12,142.23",4.61,Miami,German,466,4869,10,Foodies,03/03/2023
